031034.00,22.313185,N,114.168863,E,14.0,M
031035.00,22.313191,N,114.168864,E,13.1,M
031036.00,22.313198,N,114.168864,E,12.8,M
031037.00,22.313206,N,114.168863,E,12.5,M
031038.00,22.313214,N,114.168861,E,12.2,M
031039.00,22.313221,N,114.16886,E,11.8,M
031040.00,22.313227,N,114.168858,E,11.8,M
031041.00,22.313231,N,114.168857,E,11.6,M
031042.00,22.313233,N,114.168856,E,11.6,M
031043.00,22.313237,N,114.168855,E,11.3,M
031044.00,22.313242,N,114.168852,E,11.2,M
031045.00,22.31325,N,114.168849,E,11.0,M
031046.00,22.313259,N,114.168845,E,11.0,M
031047.00,22.313265,N,114.168843,E,10.6,M
031048.00,22.313272,N,114.168841,E,10.4,M
031049.00,22.313278,N,114.16884,E,10.1,M
031050.00,22.31328,N,114.168837,E,9.6,M
031051.00,22.313283,N,114.168836,E,9.3,M
031052.00,22.313289,N,114.168834,E,8.8,M
031053.00,22.313293,N,114.168834,E,7.7,M
031054.00,22.313299,N,114.168832,E,7.8,M
031055.00,22.313303,N,114.168833,E,6.7,M
031056.00,22.31331,N,114.168832,E,6.3,M
031057.00,22.313315,N,114.168832,E,5.7,M
031058.00,22.31332,N,114.168831,E,5.3,M
031059.00,22.313323,N,114.168829,E,5.6,M
031100.00,22.313325,N,114.168828,E,5.6,M
031101.00,22.313325,N,114.168828,E,5.5,M
031102.00,22.313325,N,114.168828,E,5.3,M
031103.00,22.313325,N,114.168828,E,5.2,M
031104.00,22.313325,N,114.168828,E,5.3,M
031105.00,22.313325,N,114.168828,E,5.3,M
031106.00,22.313325,N,114.168828,E,5.3,M
031107.00,22.313325,N,114.168828,E,5.3,M
031108.00,22.313325,N,114.168828,E,5.3,M
031109.00,22.313325,N,114.168828,E,5.3,M
031110.00,22.313325,N,114.168828,E,5.3,M
031111.00,22.313325,N,114.168828,E,5.3,M
031112.00,22.313325,N,114.168828,E,5.3,M
031113.00,22.313325,N,114.168828,E,5.3,M
031114.00,22.313325,N,114.168828,E,5.3,M
031115.00,22.313325,N,114.168828,E,5.3,M
031116.00,22.313325,N,114.168828,E,5.3,M
031117.00,22.313325,N,114.168828,E,5.3,M
031118.00,22.313325,N,114.168828,E,5.3,M
031119.00,22.313325,N,114.168828,E,5.3,M
031120.00,22.313325,N,114.168828,E,5.3,M
031121.00,22.313325,N,114.168828,E,5.3,M
031122.00,22.313325,N,114.168828,E,5.3,M
031123.00,22.313325,N,114.168828,E,5.3,M
031124.00,22.313325,N,114.168828,E,5.3,M
031125.00,22.313325,N,114.168828,E,5.3,M
031126.00,22.313325,N,114.168828,E,5.3,M
031127.00,22.313325,N,114.168828,E,5.3,M
031128.00,22.313325,N,114.168828,E,5.3,M
031129.00,22.313324,N,114.168818,E,6.9,M
031130.00,22.313329,N,114.168816,E,6.7,M
031131.00,22.313336,N,114.168814,E,7.0,M
031132.00,22.313342,N,114.168812,E,6.9,M
031133.00,22.313351,N,114.168812,E,7.1,M
031134.00,22.313361,N,114.168811,E,7.4,M
031135.00,22.313371,N,114.168809,E,7.2,M
031136.00,22.313384,N,114.168805,E,7.6,M
031137.00,22.3134,N,114.168802,E,7.9,M
031138.00,22.313417,N,114.168798,E,8.4,M
031139.00,22.31343,N,114.168796,E,8.1,M
031140.00,22.313438,N,114.168793,E,7.3,M
031141.00,22.313444,N,114.168792,E,7.1,M
031142.00,22.313452,N,114.168793,E,5.9,M
031143.00,22.313461,N,114.16879,E,5.8,M
031144.00,22.313472,N,114.168788,E,5.6,M
031145.00,22.313483,N,114.168788,E,3.9,M
031146.00,22.313498,N,114.168785,E,4.1,M
031147.00,22.313512,N,114.168783,E,4.1,M
031148.00,22.313525,N,114.16878,E,3.8,M
031149.00,22.313537,N,114.168779,E,3.6,M
031150.00,22.31355,N,114.168777,E,3.2,M
031151.00,22.313556,N,114.168776,E,3.1,M
031152.00,22.31356,N,114.168776,E,3.7,M
031153.00,22.313564,N,114.168776,E,3.7,M
